Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.15-53-50936-17,192.168.10.15,50936,192.168.10.3,53,17,6/7/2017 9:08,48127,2,2,58,180,29,29,29,0,90,90,90,0,4945.249029,83.11342905,16042.33333,27780.07423,48120,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,41.55671453,41.55671453,29,90,53.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,66.75,29,90,40,0,0,0,0,0,0,2,58,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-51168-17,192.168.10.15,51168,192.168.10.3,53,17,6/7/2017 9:08,48334,2,2,70,192,35,35,35,0,96,96,96,0,5420.614888,82.75747921,16111.33333,27860.62408,48282,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,40,40,41.3787396,41.3787396,35,96,59.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,74.25,35,96,40,0,0,0,0,0,0,2,70,2,192,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-59399-17,192.168.10.15,59399,192.168.10.3,53,17,6/7/2017 9:08,195,2,2,74,330,37,37,37,0,165,165,165,0,2071794.872,20512.82051,65,71.04224096,143,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,10256.41026,10256.41026,37,165,88.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,110.25,37,165,40,0,0,0,0,0,0,2,74,2,330,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-53786-17,192.168.10.15,53786,192.168.10.3,53,17,6/7/2017 9:08,152,2,2,72,104,36,36,36,0,52,52,52,0,1157894.737,26315.78947,50.66666667,49.60174728,102,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,80,80,13157.89474,13157.89474,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,80,0,0,0,0,0,0,2,72,2,104,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-61223-17,192.168.10.15,61223,192.168.10.3,53,17,6/7/2017 9:08,162,2,2,72,136,36,36,36,0,68,68,68,0,1283950.617,24691.35802,54,54.24942396,111,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,12345.67901,12345.67901,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-55103-17,192.168.10.15,55103,192.168.10.3,53,17,6/7/2017 9:08,153,2,2,78,110,39,39,39,0,55,55,55,0,1228758.17,26143.79085,51,49.56813493,102,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,13071.89542,13071.89542,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-53137-17,192.168.10.15,53137,192.168.10.3,53,17,6/7/2017 9:08,60187,2,2,72,194,36,36,36,0,97,97,97,0,4419.559041,66.45953445,20062.33333,34664.97619,60090,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,80,40,33.22976723,33.22976723,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36,97,80,0,0,0,0,0,0,2,72,2,194,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-59371-17,192.168.10.15,59371,192.168.10.3,53,17,6/7/2017 9:08,155,2,2,72,104,36,36,36,0,52,52,52,0,1135483.871,25806.45161,51.66666667,49.60174728,103,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,12903.22581,12903.22581,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-51734-17,192.168.10.15,51734,192.168.10.3,53,17,6/7/2017 9:08,166456,2,2,72,190,36,36,36,0,95,95,95,0,1573.989523,24.03037439,55485.33333,96058.38561,166404,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,40,40,12.0151872,12.0151872,36,95,59.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,74.5,36,95,40,0,0,0,0,0,0,2,72,2,190,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-64606-17,192.168.10.15,64606,192.168.10.3,53,17,6/7/2017 9:08,95623,2,2,76,276,38,38,38,0,138,138,138,0,3681.122742,41.83094025,31874.33333,55201.90262,95616,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,20.91547013,20.91547013,38,138,78,54.77225575,3000,0,0,0,0,0,0,0,0,1,97.5,38,138,64,0,0,0,0,0,0,2,76,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-51796-17,192.168.10.15,51796,192.168.10.3,53,17,6/7/2017 9:08,187,2,2,108,140,54,54,54,0,70,70,70,0,1326203.209,21390.37433,62.33333333,23.96525262,90,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,10695.18717,10695.18717,54,70,60.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,75.5,54,70,64,0,0,0,0,0,0,2,108,2,140,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-107.20.238.210-49628-80-6,107.20.238.210,80,192.168.10.15,49628,6,6/7/2017 9:08,66,1,1,6,6,6,6,6,0,6,6,6,0,181818.1818,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15151.51515,15151.51515,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,29200,64240,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-60423-17,192.168.10.15,60423,192.168.10.3,53,17,6/7/2017 9:08,48673,2,2,78,110,39,39,39,0,55,55,55,0,3862.511043,82.18108602,16224.33333,28096.1735,48667,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,41.09054301,41.09054301,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-51666-17,192.168.10.15,51666,192.168.10.3,53,17,6/7/2017 9:08,47608,2,2,72,194,36,36,36,0,97,97,97,0,5587.296253,84.01949252,15869.33333,27481.29546,47602,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,42.00974626,42.00974626,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36,97,40,0,0,0,0,0,0,2,72,2,194,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-63642-17,192.168.10.15,63642,192.168.10.3,53,17,6/7/2017 9:08,60728,2,2,62,274,31,31,31,0,137,137,137,0,5532.86787,65.86747464,20242.66667,35056.13099,60722,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64,32.93373732,32.93373732,31,137,73.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,91.75,31,137,40,0,0,0,0,0,0,2,62,2,274,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
151.101.0.249-192.168.10.15-80-49606-6,151.101.0.249,80,192.168.10.15,49606,6,6/7/2017 9:08,30,1,1,6,6,6,6,6,0,6,6,6,0,400000,66666.66667,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0,0,0,0,0,0,0,0,BENIGN
157.240.2.25-192.168.10.15-443-49835-6,192.168.10.15,49835,157.240.2.25,443,6,6/7/2017 9:08,33881,1,1,6,6,6,6,6,0,6,6,6,0,354.1808093,59.03013488,33881,0,33881,33881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,29.51506744,29.51506744,6,6,6,0,0,1,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-59745-17,192.168.10.15,59745,192.168.10.3,53,17,6/7/2017 9:08,48768,2,2,80,202,40,40,40,0,101,101,101,0,5782.480315,82.02099738,16256,28150.15575,48761,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,41.01049869,41.01049869,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40,101,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-68.67.178.176-35167-80-6,192.168.10.17,35167,68.67.178.176,80,6,6/7/2017 9:08,32234,1,1,0,0,0,0,0,0,0,0,0,0,0,62.04628653,32234,0,32234,32234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.02314326,31.02314326,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-23.60.139.27-49634-80-6,23.60.139.27,80,192.168.10.15,49634,6,6/7/2017 9:08,149,1,1,6,6,6,6,6,0,6,6,6,0,80536.91275,13422.81879,149,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6711.409396,6711.409396,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-52632-17,192.168.10.15,52632,192.168.10.3,53,17,6/7/2017 9:08,204,2,2,70,134,35,35,35,0,67,67,67,0,1000000,19607.84314,68,32.92415527,106,48,48,48,0,48,48,50,50,0,50,50,0,0,0,0,40,40,9803.921569,9803.921569,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35,67,40,0,0,0,0,0,0,2,70,2,134,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-62948-17,192.168.10.15,62948,192.168.10.3,53,17,6/7/2017 9:08,174154,2,2,68,280,34,34,34,0,140,140,140,0,1998.23145,22.96817759,58051.33333,100502.8281,174102,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,11.48408879,11.48408879,34,140,76.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,95.5,34,140,40,0,0,0,0,0,0,2,68,2,280,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-60731-17,192.168.10.15,60731,192.168.10.3,53,17,6/7/2017 9:08,167,2,2,72,136,36,36,36,0,68,68,68,0,1245508.982,23952.09581,55.66666667,55.89573627,115,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-50145-17,192.168.10.15,50145,192.168.10.3,53,17,6/7/2017 9:08,23646,2,2,70,102,35,35,35,0,51,51,51,0,7273.95754,169.1618033,7882,13645.09626,23638,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,84.58090163,84.58090163,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-104.16.28.216-49633-80-6,104.16.28.216,80,192.168.10.15,49633,6,6/7/2017 9:08,62,1,1,6,6,6,6,6,0,6,6,6,0,193548.3871,32258.06452,62,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16129.03226,16129.03226,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,29,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-64618-17,192.168.10.15,64618,192.168.10.3,53,17,6/7/2017 9:08,75558,2,2,78,290,39,39,39,0,145,145,145,0,4870.430663,52.93946372,25186,43616.50344,75550,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,64,26.46973186,26.46973186,39,145,81.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,101.75,39,145,40,0,0,0,0,0,0,2,78,2,290,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-58829-17,192.168.10.15,58829,192.168.10.3,53,17,6/7/2017 9:08,49122,2,2,78,176,39,39,39,0,88,88,88,0,5170.799235,81.42990921,16374,28316.44079,49071,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,64,40,40.7149546,40.7149546,39,88,58.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,73.25,39,88,64,0,0,0,0,0,0,2,78,2,176,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-98.139.225.35-49613-443-6,98.139.225.35,443,192.168.10.15,49613,6,6/7/2017 9:08,81,1,1,6,6,6,6,6,0,6,6,6,0,148148.1481,24691.35802,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12345.67901,12345.67901,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,62,255,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-52.24.219.132-49683-443-6,52.24.219.132,443,192.168.10.15,49683,6,6/7/2017 9:08,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,1.23E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-72.30.3.43-49839-80-6,192.168.10.15,49839,72.30.3.43,80,6,6/7/2017 9:08,50668,3,4,539,166,533,0,179.6666667,306.0103484,154,0,41.5,75.05331438,13914.10752,138.1542591,8444.666667,12746.42691,25005,4,25187,12593.5,17337.55117,24853,334,25876,8625.333333,14529.17194,25400,4,0,0,0,0,72,92,59.20896819,78.94529091,0,533,88.125,187.3822964,35112.125,0,0,0,1,0,0,0,0,1,100.7142857,179.6666667,41.5,72,0,0,0,0,0,0,3,539,4,166,8192,31,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-72.30.3.43-49839-80-6,192.168.10.15,49839,72.30.3.43,80,6,6/7/2017 9:08,13031,2,0,12,0,6,6,6,0,0,0,0,0,920.8809761,153.4801627,13031,0,13031,13031,13031,13031,0,13031,13031,0,0,0,0,0,0,0,0,0,40,0,153.4801627,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
156.154.202.36-192.168.10.15-80-49789-6,192.168.10.15,49789,156.154.202.36,80,6,6/7/2017 9:08,17309,2,0,12,0,6,6,6,0,0,0,0,0,693.2809521,115.5468254,17309,0,17309,17309,17309,17309,0,17309,17309,0,0,0,0,0,0,0,0,0,40,0,115.5468254,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,63955,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-23.56.3.183-49851-80-6,192.168.10.15,49851,23.56.3.183,80,6,6/7/2017 9:08,128185,3,5,427,1553,421,0,142.3333333,241.3510583,1535,0,310.6,684.4653388,15446.42509,62.40979834,18312.14286,27904.89529,60135,1,64754,32377,36100.62961,57904,6850,70345,17586.25,33011.58556,67049,1,0,0,0,0,72,112,23.40367438,39.00612396,0,1535,220,512.1047256,262251.25,0,0,0,1,0,0,0,0,1,247.5,142.3333333,310.6,72,0,0,0,0,0,0,3,427,5,1553,8192,946,2,20,0,0,0,0,0,0,0,0,BENIGN
162.248.16.28-192.168.10.15-80-49847-6,192.168.10.15,49847,162.248.16.28,80,6,6/7/2017 9:08,203980,4,3,571,863,559,0,142.75,277.514414,855,2,287.6666667,491.3291497,7030.10099,34.31708991,33996.66667,42250.30562,87019,335,203980,67993.33333,59332.97472,115434,1466,89665,44832.5,62207.71907,88820,845,0,0,0,0,92,64,19.60976566,14.70732425,0,855,179.25,335.2128322,112367.6429,0,0,0,1,0,0,0,0,0,204.8571429,142.75,287.6666667,92,0,0,0,0,0,0,4,571,3,863,8192,8190,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-23.56.3.183-49851-80-6,192.168.10.15,49851,23.56.3.183,80,6,6/7/2017 9:08,24085,2,0,12,0,6,6,6,0,0,0,0,0,498.2354162,83.03923604,24085,0,24085,24085,24085,24085,0,24085,24085,0,0,0,0,0,0,0,0,0,40,0,83.03923604,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-204.154.111.119-51168-443-6,192.168.10.17,51168,204.154.111.119,443,6,6/7/2017 9:08,153,2,0,12,0,6,6,6,0,0,0,0,0,78431.37255,13071.89542,153,0,153,153,153,153,0,153,153,0,0,0,0,0,0,0,0,0,40,0,13071.89542,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,47835,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-198.51.152.184-49695-443-6,192.168.10.15,49695,198.51.152.184,443,6,6/7/2017 9:08,12862,2,0,12,0,6,6,6,0,0,0,0,0,932.9808739,155.4968123,12862,0,12862,12862,12862,12862,0,12862,12862,0,0,0,0,0,0,0,0,0,40,0,155.4968123,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-192.73.240.78-49832-80-6,192.168.10.15,49832,192.73.240.78,80,6,6/7/2017 9:08,4988,2,0,12,0,6,6,6,0,0,0,0,0,2405.773857,400.9623095,4988,0,4988,4988,4988,4988,0,4988,4988,0,0,0,0,0,0,0,0,0,40,0,400.9623095,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-61.213.187.243-49854-80-6,192.168.10.15,49854,61.213.187.243,80,6,6/7/2017 9:08,2404286,4,4,492,439,480,0,123,238.0168061,427,0,109.75,211.5189117,387.2251471,3.327391167,343469.4286,689667.4196,1896436,105,507850,169283.3333,135936.4129,293875,24305,2214721,738240.3333,1097937.181,2000041,755,0,0,0,0,92,88,1.663695584,1.663695584,0,480,103.4444444,198.9240503,39570.77778,0,0,0,1,0,0,0,0,1,116.375,123,109.75,92,0,0,0,0,0,0,4,492,4,439,8192,31,3,20,0,0,0,0,0,0,0,0,BENIGN
184.73.213.214-192.168.10.15-80-49861-6,192.168.10.15,49861,184.73.213.214,80,6,6/7/2017 9:08,2870148,4,4,505,510,493,0,126.25,244.5163594,498,0,127.5,247.0161938,353.6403001,2.78731271,410021.1429,941859.1303,2541231,82,328917,109639,111415.5083,238150,40177,2819640,939880,1549108.603,2727885,977,0,0,0,0,92,92,1.393656355,1.393656355,0,498,112.7777778,217.0044802,47090.94444,0,0,0,1,0,0,0,0,1,126.875,126.25,127.5,92,0,0,0,0,0,0,4,505,4,510,8192,110,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-199.38.164.54-49655-443-6,199.38.164.54,443,192.168.10.15,49655,6,6/7/2017 9:08,4999941,2,0,12,0,6,6,6,0,0,0,0,0,2.40002832,0.40000472,4999941,0,4999941,4999941,4999941,4999941,0,4999941,4999941,0,0,0,0,0,0,0,0,0,40,0,0.40000472,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
162.208.22.39-192.168.10.15-80-49846-6,192.168.10.15,49846,162.208.22.39,80,6,6/7/2017 9:08,5083248,4,4,413,409,401,0,103.25,198.5201501,397,0,102.25,196.5203552,161.7076326,1.573796911,726178.2857,1844423.958,4908268,4,174980,58326.66667,66375.45971,131942,3045,5043327,1681109,2874440.205,5000133,4,0,0,0,0,92,92,0.786898455,0.786898455,0,401,91.33333333,174.4555817,30434.75,0,0,0,1,0,0,0,0,1,102.75,103.25,102.25,92,0,0,0,0,0,0,4,413,4,409,8192,60,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-50.116.194.23-49864-80-6,192.168.10.15,49864,50.116.194.23,80,6,6/7/2017 9:08,5137603,4,3,457,480,445,0,114.25,220.5181398,474,0,160,271.9485245,182.3807717,1.362503097,856267.1667,1981808.581,4901067,105,236536,78845.33333,65917.92323,154005,30852,5086029,2543014.5,3476226.739,5001078,84951,0,0,0,0,92,68,0.778573198,0.583929899,0,474,117.125,211.4787646,44723.26786,0,0,0,1,0,0,0,0,0,133.8571429,114.25,160,92,0,0,0,0,0,0,4,457,3,480,8192,15544,3,20,0,0,0,0,0,0,0,0,BENIGN
162.208.22.39-192.168.10.15-80-49867-6,192.168.10.15,49867,162.208.22.39,80,6,6/7/2017 9:08,5101685,4,4,452,641,440,0,113,218.0183479,629,0,160.25,312.5127997,214.2429413,1.56810936,728812.1429,1853421.704,4931628,96,170057,56685.66667,45744.67742,108346,21317,5061387,1687129,2868462.352,4999158,714,0,0,0,0,92,92,0.78405468,0.78405468,0,629,121.4444444,238.9158383,57080.77778,0,0,0,1,0,0,0,0,1,136.625,113,160.25,92,0,0,0,0,0,0,4,452,4,641,8192,60,3,20,0,0,0,0,0,0,0,0,BENIGN
162.248.16.28-192.168.10.15-80-49848-6,192.168.10.15,49848,162.248.16.28,80,6,6/7/2017 9:08,5842789,3,1,12,2,6,0,4,3.464101615,2,2,2,0,2.396115964,0.684604561,1947596.333,3298269.865,5755784,327,5842789,2921394.5,4008432.072,5755784,87005,0,0,0,0,0,0,0,0,0,72,24,0.513453421,0.17115114,0,6,2.8,3.033150178,9.2,0,0,0,1,0,0,0,0,0,3.5,4,2,72,0,0,0,0,0,0,3,12,1,2,8192,8190,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-8.43.72.97-49842-80-6,192.168.10.15,49842,8.43.72.97,80,6,6/7/2017 9:08,5958177,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.014038858,0.671346286,1986059,3409969.44,5923502,59,5958177,2979088.5,4164029.505,5923502,34675,0,0,0,0,0,0,0,0,0,72,32,0.503509714,0.167836571,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,14480,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-192.243.232.36-49879-80-6,192.168.10.15,49879,192.243.232.36,80,6,6/7/2017 9:08,5351667,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.242291981,0.74743066,1783889,3002383.699,5250251,124,5351667,2675833.5,3640776.144,5250251,101416,0,0,0,0,0,0,0,0,0,72,32,0.560572995,0.186857665,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,8190,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-72.30.3.43-49843-80-6,192.168.10.15,49843,72.30.3.43,80,6,6/7/2017 9:08,5958110,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.014061506,0.671353835,1986036.667,3416894.644,5931497,37,5958110,2979055,4175383.519,5931497,26613,0,0,0,0,0,0,0,0,0,72,32,0.503515377,0.167838459,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,14600,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-52.24.219.132-49874-80-6,192.168.10.15,49874,52.24.219.132,80,6,6/7/2017 9:08,5448485,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.202447102,0.734149034,1816161.667,3073360.12,5364643,57,5448485,2724242.5,3734090.197,5364643,83842,0,0,0,0,0,0,0,0,0,72,32,0.550611776,0.183537259,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-52.24.219.132-49877-80-6,192.168.10.15,49877,52.24.219.132,80,6,6/7/2017 9:08,5406785,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.219433545,0.739811182,1802261.667,3048540.024,5322074,81,5406785,2703392.5,3703374.893,5322074,84711,0,0,0,0,0,0,0,0,0,72,32,0.554858386,0.184952795,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-23.56.3.183-49850-80-6,192.168.10.15,49850,23.56.3.183,80,6,6/7/2017 9:08,5779459,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.076318908,0.692106303,1926486.333,3286784.754,5721593,157,5779459,2889729.5,4004859.768,5721593,57866,0,0,0,0,0,0,0,0,0,72,32,0.519079727,0.173026576,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
